Date Time,Elapsed,WT-UT,WT-UT,WT-UT,AXL KO-UT,AXL KO-UT,AXL KO-UT,WT-E,WT-E,WT-E,AXL KO-E,AXL KO-E,WT-R,WT-R,WT-R,WT-R,AXL KO-R,AXL KO-R,AXL KO-R,AXL KO-R,WT-C,WT-C,WT-C,WT-C,AXL KO-C,AXL KO-C,AXL KO-C,AXL KO-C,WT-X,WT-X,WT-X,WT-X,AXL KO-X,AXL KO-X,AXL KO-X,AXL KO-X,WT-T,WT-T,WT-T,AXL KO-T,AXL KO-T,WT-D,WT-D,WT-D,AXL KO-D,AXL KO-D,AXL KO-D,AXL KO-D,WT-ER,WT-ER,WT-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,AXL KO-ER,WT-EC,WT-EC,WT-EC,WT-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,AXL KO-EC,WT-EX,WT-EX,WT-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,AXL KO-EX,WT-ET,WT-ET,WT-ET,WT-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,AXL KO-ET,WT-ED,WT-ED,WT-ED,WT-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED,AXL KO-ED
1/30/23 20:44,484,99.74104,99.95203,97.81489,99.82157,99.98704,99.97964,79.22575,79.91769,86.47981,94.61673,58.73274,100,100,100,100,100,100,100,100,100,100,100,99.99571,100,100,100,100,100,100,100,100,100,100,100,100,99.81735,99.98199,99.9977,11.76102,10.04499,99.98315,100,100,100,100,100,99.93649,6.498682,11.63513,7.493546,3.005696,1.808126,1.566119,17.33496,26.82443,98.88562,100,100,99.72382,99.61667,99.83395,54.46808,4.460961,11.49919,9.111584,0.6677502,0.8808014,1.243529,0.7084688,0.6167368,1.435957,1.395853,1.534552,0.1871859,0.2333506,0.6477751,0.7494263,0.3681231,0.08469801,0.08910278,0.2866177,0.1444869,0.2089707,0.2669669,0.5854424
1/31/23 0:44,488,99.58504,99.83032,97.36674,98.67581,99.96706,99.9285,77.61906,78.63185,84.97014,94.72215,59.79349,99.89719,100,100,100,100,100,100,99.96822,99.95342,99.97977,99.9966,99.98676,100,99.99071,100,100,99.95202,99.97794,100,100,100,100,100,99.99117,99.57262,99.98178,99.99683,11.71762,9.020638,99.96549,99.99731,100,100,100,100,99.84274,6.599974,11.35981,7.380764,3.367433,2.138979,1.493492,13.66605,28.97108,99.84862,100,100,99.79313,99.57948,99.79274,59.362,4.318147,12.07557,9.207874,0.6178123,1.196118,1.517325,0.6298999,0.7015714,1.3621,1.515225,1.710367,0.1428991,0.2816324,0.6223708,0.783606,0.3027515,0.1777446,0.110495,0.2934809,0.1545598,0.2469918,0.3019831,0.5610283
1/31/23 4:44,492,99.00675,99.7942,97.88832,97.96191,99.93922,99.94811,75.01851,75.29028,81.18578,94.09242,60.79718,99.74076,100,100,100,100,100,100,99.98682,99.95479,100,100,100,100,100,100,99.99776,99.96629,100,100,100,100,100,100,99.98805,98.56691,99.97149,99.97622,11.07523,9.046485,99.92841,99.98598,100,100,100,100,99.89519,7.412843,12.98145,7.890453,3.614767,2.200134,1.507389,14.58638,34.05779,99.85975,100,100,99.70564,99.46538,99.78501,62.99449,4.659381,13.54518,10.16987,0.8029495,1.014823,1.504009,0.9049422,0.6137661,1.461395,1.4434,1.893626,0.2025855,0.2692547,0.6434556,0.6804011,0.2571159,0.1438552,0.1896785,0.3375799,0.1533135,0.1975661,0.3210534,0.5402678
1/31/23 8:44,496,98.88586,99.80576,96.56339,98.07565,99.99065,99.98367,76.32314,76.64765,82.83776,95.24812,64.82263,99.92175,100,100,100,100,100,100,99.97086,99.97803,100,100,100,100,100,100,100,99.99139,100,100,100,100,100,100,100,98.61581,99.97039,99.97235,11.11113,8.792529,99.89097,99.98887,100,100,100,100,99.8969,7.514802,13.5905,9.197562,3.013463,2.46932,1.669853,14.3343,37.92272,99.96541,100,100,99.62305,99.63422,99.85406,67.37157,5.097707,14.61431,10.38779,0.892462,1.388819,1.385626,0.8105468,0.7151613,1.309618,1.555722,2.015167,0.1717862,0.3234949,0.7942765,0.7834865,0.2257362,0.1303165,0.1993587,0.3686865,0.2742058,0.2663352,0.3301191,0.5018028
1/31/23 12:44,500,98.83719,99.91221,97.96533,98.36267,99.989,99.99716,78.97148,80.18834,84.42046,96.20741,70.24024,99.94038,100,100,100,100,100,100,99.96214,99.97176,100,100,100,100,100,100,100,99.99614,100,100,100,100,100,100,99.99722,99.39591,99.98716,99.99049,12.34194,10.06213,99.93821,100,100,100,100,100,99.86355,8.254599,13.82379,9.345054,3.606042,2.604793,1.671151,15.58761,42.12375,99.9861,100,100,99.76866,99.59296,99.82069,72.35464,5.143104,14.63893,10.38195,1.003845,1.125881,0.8259465,0.8073713,0.8029494,1.303574,1.430784,2.246008,0.09989278,0.321173,0.8737162,0.8286781,0.307105,0.1026756,0.1928028,0.3512723,0.11239,0.1826274,0.2523014,0.4482797
1/31/23 16:44,504,99.0752,99.93796,98.71239,99.0265,99.98479,99.99644,81.0128,81.1499,85.36305,97.29112,75.91041,99.94682,100,100,100,100,100,100,99.99187,99.99283,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.62897,99.98643,100,12.20679,10.24586,99.976,99.98112,100,100,99.99778,100,99.90473,8.989718,15.29807,9.465178,4.006057,2.550347,1.465714,6.930093,45.28962,99.99408,100,100,99.59479,99.75203,99.88853,76.99944,4.532855,16.27977,11.11979,1.102884,1.179814,1.468378,0.6259902,0.635551,1.502455,1.521594,2.380952,0.2068878,0.451148,0.791562,0.780789,0.1880053,0.1270897,0.1420284,0.3809106,0.1329286,0.2971516,0.315778,0.4765351
1/31/23 20:44,508,99.66882,99.98705,97.58174,99.3803,99.98361,99.98366,81.9164,83.88504,85.13122,97.69232,82.82203,100,100,100,100,100,100,100,99.98006,99.98399,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.62669,99.97323,100,13.08956,8.908812,99.90523,99.99741,100,100,100,100,99.92003,8.835313,15.51891,10.54314,3.886087,2.520402,1.855912,13.9629,46.07713,99.95934,100,100,99.53499,99.8249,99.96104,81.23203,4.575878,16.91659,12.15489,0.6848742,1.182306,1.071009,0.6194513,0.5104246,2.125236,1.952818,2.409156,0.1715984,0.3825837,0.9538386,0.7947887,0.8593408,0.125758,0.132314,0.269323,0.16494,0.316495,0.6624405,0.7194465
2/1/23 0:44,512,99.87839,99.9819,97.07459,99.38969,99.98542,99.99651,84.1954,87.58257,87.67723,98.57149,91.15149,99.98166,100,100,100,100,100,100,99.97688,99.99541,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99494,99.74903,99.97505,100,13.84315,7.735997,99.87345,100,100,100,100,100,99.89111,9.385875,16.27896,11.06903,3.490545,2.534453,1.686346,13.91689,47.67955,99.97855,100,99.97611,99.79589,99.89278,99.99054,87.51789,4.785856,18.51359,12.92137,1.001591,1.05578,1.155417,0.7058566,0.6160709,2.257584,1.835545,2.199092,0.2631085,0.3689426,1.01122,0.814337,1.082806,0.1302311,0.1826957,0.352382,0.1480892,0.2903225,0.4561161,0.930005
2/1/23 4:44,516,99.78114,99.96584,97.43018,99.40467,99.98196,99.99109,89.8998,92.44608,92.43004,99.02118,94.95858,99.97816,100,100,100,100,100,100,99.98817,99.99715,100,100,100,100,100,100,100,99.99524,100,100,100,100,100,100,99.96275,99.86404,99.99658,100,15.61995,7.715765,99.995,100,100,100,100,100,99.9577,9.891946,16.54961,12.14569,3.492304,2.603802,1.515294,15.35839,50.89111,99.9855,100,100,99.88551,99.96804,99.98225,94.13591,5.363342,19.561,13.85967,0.7891546,1.132608,1.051375,0.7159296,0.6357729,2.228492,1.765051,2.207117,0.2612646,0.5563675,1.017298,0.9043617,1.971512,0.1016001,0.1672107,0.1734252,0.2121462,0.263689,0.2644401,0.7047639
2/1/23 8:44,520,99.85681,99.96333,98.74194,99.31718,99.95928,99.97283,95.15171,97.08641,95.61305,99.65099,97.75153,99.98326,100,100,100,100,100,100,99.98614,99.99701,100,100,100,100,99.9977,100,100,100,100,100,100,100,100,100,99.98322,99.96194,100,100,14.75023,6.62123,100,100,100,100,100,100,99.94145,10.31407,18.6352,13.90833,3.464765,2.232418,1.436144,13.75737,55.91656,100,100,100,99.93321,99.9853,99.99261,96.72471,5.055623,22.10583,14.70435,0.7115589,1.318103,1.249266,0.4235242,0.6584284,2.308939,1.692577,2.128701,0.2045489,0.400237,0.9624604,0.8245295,1.878107,0.1922735,0.1511111,0.2603085,0.1672619,0.3088294,0.4953664,0.6061517
2/1/23 12:44,524,99.72572,99.97963,98.59669,99.30191,99.96117,99.92195,97.81583,98.95806,97.14861,99.83521,98.54243,99.97755,100,100,100,100,100,100,100,99.99196,100,100,100,100,100,100,100,99.99519,100,100,100,100,100,100,99.99728,99.97343,100,100,13.87661,6.313118,100,100,100,99.99549,100,100,99.99245,12.5867,21.11642,14.31552,3.541917,2.365279,1.576073,13.90978,60.66817,100,100,100,99.97511,100,100,97.28136,5.344682,23.6095,16.09505,0.8881596,1.193916,1.292272,0.7987154,0.5642039,2.519992,1.778931,2.210941,0.2141608,0.4493041,1.245322,0.8546288,1.279365,0.1118096,0.1575646,0.2089878,0.1461429,0.3037075,0.4831252,0.5504432
2/1/23 16:44,528,99.73143,99.98644,98.83678,99.43095,99.96952,99.98518,98.88701,99.50948,98.67775,99.90027,99.37605,99.97371,100,100,100,100,100,100,100,99.98782,100,100,100,100,100,100,100,99.99331,100,100,100,100,100,100,99.99464,100,100,100,14.07186,5.546858,100,100,100,100,100,100,99.99392,13.88622,22.72573,15.00705,3.247241,2.676105,1.780536,16.28189,64.89912,100,100,100,99.98728,100,100,98.09439,5.515939,24.35601,16.66465,0.644241,1.030308,1.327049,0.8401511,0.6131856,2.272471,1.820077,2.103929,0.2783032,0.5237584,1.301526,0.7919716,1.000123,0.1313579,0.1075414,0.2518575,0.1191167,0.3633939,0.4024906,0.5800986
2/1/23 20:44,532,99.79709,99.99708,98.96224,99.45024,99.91811,99.95694,99.41325,99.83943,99.14438,99.95148,99.62582,99.96593,100,100,100,100,100,100,100,99.97662,100,100,100,100,100,100,100,99.97741,100,100,100,100,100,100,99.99751,100,100,100,13.63449,5.363377,100,100,100,100,100,99.99739,99.9937,15.28401,24.2779,16.71318,3.020498,2.477259,1.904434,8.713413,68.4249,100,100,100,99.9803,100,99.99621,98.71774,6.16677,26.82607,19.81602,0.7024933,1.30745,1.368997,0.8868109,0.6195879,2.2968,1.782517,2.362035,0.2605646,0.5322778,1.196767,0.6973885,0.963775,0.1339359,0.091732,0.2615036,0.1323823,0.3555234,0.4894934,0.4499016
2/2/23 0:44,536,99.92513,99.98827,99.30315,99.55911,99.93726,99.9183,99.66571,99.92287,99.35403,99.9901,99.77363,99.96403,100,100,100,100,100,100,100,99.99001,100,100,100,100,100,100,100,99.97939,100,100,100,100,100,100,100,100,100,100,14.20944,4.881429,100,100,100,99.99251,100,99.99669,99.97784,16.3552,26.10722,17.73927,3.405352,2.310526,1.762029,12.46953,70.14565,100,100,100,99.98926,100,100,99.3364,6.314142,28.97782,21.92924,0.5663209,1.312401,1.131088,0.4228413,0.7319267,2.169608,1.982012,2.478539,0.1930247,0.6609381,1.169263,0.7676771,0.8554653,0.09895378,0.1016342,0.2793105,0.1363773,0.3941761,0.4457359,0.6115466
2/2/23 4:44,540,99.99744,99.99361,99.29124,99.55385,99.96167,99.98733,99.79486,99.89465,99.61049,99.98342,99.8579,99.96184,100,100,100,100,100,100,100,99.98141,100,100,100,100,100,100,100,99.97095,100,100,100,100,100,100,100,100,100,100,15.23541,5.817547,100,100,100,99.98817,100,100,99.98711,17.36594,29.53677,21.17986,3.700864,2.573037,1.468719,12.90471,71.38441,100,100,100,100,100,100,99.66042,6.422571,30.00036,23.16696,0.3065757,1.088594,1.395682,0.4532138,0.6793597,1.868615,1.770463,2.38469,0.2123682,0.6459653,0.9848599,0.6042736,0.6678867,0.1131242,0.06825693,0.2212119,0.1453234,0.2904932,0.3448358,0.4569185
2/2/23 8:44,544,99.96164,99.97879,99.31544,99.61617,99.95505,99.98643,99.91258,99.97912,99.6927,99.98371,99.92245,99.9536,100,100,100,100,100,100,100,99.99672,100,100,100,100,100,100,100,99.96686,100,100,100,100,100,100,100,100,100,100,14.34241,6.64187,100,100,100,99.98793,99.99564,99.99486,99.98465,19.38734,33.04788,23.75492,3.424627,2.933392,1.626318,13.6421,72.49394,100,100,100,100,100,100,99.92276,7.58591,34.66716,26.95302,1.242642,1.150893,1.405601,0.9214004,0.6134759,1.979622,1.724691,2.612339,0.2690156,0.6627478,1.060441,0.7360584,0.6983446,0.1312725,0.08662724,0.2433894,0.1469112,0.3892079,0.4411262,0.357316
2/2/23 12:44,548,99.98967,99.97937,98.92125,99.54044,99.96123,99.97992,99.94593,99.98026,99.87636,99.99531,99.97523,99.97707,100,100,100,100,100,100,100,99.9785,100,100,100,100,100,100,100,99.94084,100,100,100,100,100,100,100,100,100,100,14.37153,7.25755,100,100,100,99.98125,99.99327,99.98658,99.98357,23.26523,36.92408,27.3677,3.450577,2.628268,1.616245,8.315566,74.05516,100,100,100,100,100,100,99.97494,7.516424,36.68204,30.3391,0.8888596,1.273731,1.402784,0.6830986,0.68484,1.903494,1.963557,2.528238,0.2191119,0.7144101,0.9600531,0.7367924,0.6774646,0.09489046,0.07015201,0.178769,0.1249215,0.4103441,0.408227,0.4641403
2/2/23 16:44,552,99.98318,100,99.32831,99.61535,99.96512,100,99.97441,99.99073,99.94891,100,99.97857,99.93621,100,100,100,100,100,100,100,99.94909,100,100,100,100,100,100,100,99.87407,100,100,100,100,100,100,100,100,100,100,14.25534,6.519323,100,100,100,99.99754,99.99131,99.98804,99.98682,26.53933,39.71932,28.29255,3.428093,2.211026,1.511025,13.04756,75.53352,100,100,100,100,100,100,99.9753,7.643906,40.74886,31.88768,0.9164492,1.000464,1.626847,0.8685089,0.7210343,2.174576,1.866788,2.829863,0.2420748,0.6609382,0.9983132,0.7125492,0.742546,0.1119974,0.06748867,0.2573208,0.16704,0.5757109,0.3414213,0.3433163
2/2/23 20:44,556,99.98409,99.98938,99.48797,99.64381,99.9824,99.99327,99.98984,100,99.96126,100,100,99.95763,100,100,100,100,100,100,100,99.99477,100,100,100,100,100,100,100,99.91392,100,100,100,100,100,100,100,100,100,100,16.06126,6.437186,100,100,100,99.99394,99.99712,99.95235,100,29.04944,42.03823,32.0391,3.908657,2.985106,1.782397,11.76271,77.44566,100,100,100,100,100,100,99.99666,8.315975,43.0277,35.83291,0.8126639,0.7949252,1.431023,0.7265829,0.7210855,1.94802,1.699594,2.349077,0.2400944,0.6878619,1.050556,0.7267879,0.6749037,0.1549525,0.07052761,0.2431333,0.1617645,0.536324,0.4146976,0.3662621
2/3/23 0:44,560,99.99778,99.98138,99.37179,99.8728,99.9756,100,99.9944,100,99.94583,100,99.97865,99.94272,100,100,100,100,100,100,100,99.99774,100,100,100,100,100,100,100,99.96812,100,100,100,100,100,100,100,100,100,100,16.2269,7.23037,100,100,100,99.96221,99.9875,99.97015,100,30.94777,45.1962,35.48922,3.546731,2.854123,1.791958,12.17275,78.58801,100,100,100,100,100,100,100,9.644562,46.05404,40.16251,0.5378606,1.324506,1.689112,0.7231001,0.7424265,1.962191,1.813094,2.63315,0.1749276,0.6457434,1.050983,0.6351413,0.6854717,0.1228386,0.07185929,0.2090561,0.131153,0.5849985,0.3728864,0.3686694
2/3/23 4:44,564,99.99414,99.99577,99.52296,99.78616,100,100,99.9921,99.99524,99.98914,100,99.99607,99.94518,100,100,100,100,100,100,100,99.98349,100,100,100,100,100,100,100,99.95834,100,100,100,100,100,100,100,100,100,100,15.94907,7.04892,100,100,100,99.98163,99.96996,99.96741,99.99423,32.80669,51.31458,39.97531,3.643022,2.484839,1.715387,11.79418,79.85757,100,100,100,100,100,100,100,10.13156,49.25322,42.52696,0.5920837,1.093374,1.163783,0.6775671,0.6745622,1.907643,1.920038,2.850572,0.2494161,0.6798719,0.9117543,0.722844,0.6230536,0.09582946,0.07054468,0.2692717,0.1500014,0.5018029,0.3617891,0.4325728
2/3/23 8:44,568,100,99.99004,99.7668,99.87192,99.99036,100,99.99355,100,99.97891,100,99.98581,99.92327,100,100,100,100,100,100,100,99.99315,100,100,100,100,100,100,100,99.96377,100,100,100,100,100,100,100,100,100,100,16.2668,7.472803,100,100,100,99.98457,99.97707,99.97847,99.98347,35.30388,56.79012,42.92656,3.632778,2.657514,1.428257,11.30016,80.71982,100,100,100,100,100,100,100,11.40833,54.64563,46.91293,0.8790087,0.9624603,1.491836,0.7256781,0.7005811,1.985512,1.802765,2.865716,0.2757764,0.7240903,0.9137347,0.605076,0.5832742,0.1852737,0.05755231,0.2645767,0.1531598,0.5177318,0.3053977,0.3630183
2/3/23 12:44,572,100,99.99022,99.65939,99.93556,99.99512,100,100,100,99.9967,100,100,99.96866,100,100,100,100,100,100,100,99.98692,100,100,100,100,100,100,100,99.9796,100,100,100,100,100,100,100,100,100,100,15.24264,7.950311,100,100,100,99.97491,99.98991,99.96701,99.99406,40.56377,62.14848,45.42233,3.647887,2.56725,1.662102,16.41914,81.63716,100,100,100,100,100,100,100,12.6507,59.93687,50.00258,0.6793938,0.6270146,1.415418,0.5459189,0.6969447,2.124501,2.058362,2.809273,0.2220314,0.7339413,0.8635919,0.6118198,0.7869864,0.1198167,0.03518698,0.2093463,0.144743,0.4768425,0.4304728,0.4352874
2/3/23 16:44,576,100,100,99.47015,100,100,100,100,100,99.96788,99.94644,99.95899,100,100,100,100,100,100,100,100,99.99716,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,10.05456,7.996681,100,100,100,100,100,100,100,53.00199,74.45076,54.03887,3.456895,2.308938,0.6480824,14.79408,84.22377,100,100,100,99.98303,99.98491,99.99075,99.80563,15.87824,74.04409,67.08832,0.4535723,0.7940204,0.9498777,0.4262046,0.3621988,1.232022,1.39365,2.402822,0.09581238,0.4038905,0.5992713,0.6332974,0.4472725,0.5341557,0.04613062,0.1191338,0.2278191,0.2279044,0.2886323,0.5582284
2/3/23 20:44,580,99.99448,99.99243,99.38075,99.99451,100,100,100,100,100,99.91544,99.92961,99.97984,100,100,100,100,100,100,100,99.98818,100,100,100,100,100,100,99.99561,99.99556,100,100,100,100,100,100,100,100,100,100,12.31269,12.09693,100,100,100,100,100,99.99774,100,56.76661,78.76141,57.93228,2.972506,2.014057,0.5535163,10.97446,85.70985,100,100,100,99.99013,99.97002,100,99.64128,13.74611,77.66708,71.07899,0.5837522,1.281551,1.234651,0.6875205,0.3152999,1.398175,1.48837,2.42109,0.1830201,0.3193291,0.508871,0.5818912,0.2448406,0.2044464,0.08855645,0.2110877,0.2111219,0.2646792,0.325646,0.5568113
2/4/23 0:44,584,99.96102,99.93253,96.45944,99.91934,99.99098,100,100,100,99.99545,99.8943,99.91624,99.97263,100,100,100,100,100,100,100,99.97725,99.99644,99.99179,99.99556,100,100,100,100,99.94843,100,100,100,100,100,100,100,99.99455,100,100,11.7431,10.75397,100,100,100,99.98993,100,100,100,51.83889,73.94386,54.11641,3.461914,2.169471,0.5491798,11.92595,86.15934,100,100,100,99.98749,99.99336,99.97988,99.54678,12.96271,73.49348,68.22372,0.7143077,0.9493144,1.262224,0.3916323,0.2484088,1.552564,1.360546,2.605253,0.199188,0.229441,0.6426361,0.6297975,0.2226631,0.1936906,0.1579573,0.1597841,0.1549183,0.1723496,0.2989613,0.5269852
2/4/23 4:44,588,99.95699,99.98861,93.72007,99.82727,99.97028,99.99403,99.98676,100,99.89635,99.80492,99.81848,100,100,100,100,100,100,100,100,99.9888,100,100,100,100,100,100,100,99.98705,100,100,100,100,100,100,100,99.99294,100,100,12.33153,9.227952,100,100,100,100,99.99704,100,100,48.04904,69.48146,55.60441,3.749966,2.011019,0.5615746,14.85297,86.68365,100,100,100,99.98685,99.99131,99.98177,99.39891,15.10081,72.24777,64.99508,0.4224316,0.9448071,1.124003,0.4218511,0.338075,1.863937,1.65553,2.377195,0.1918638,0.2929175,0.7189344,0.4975005,0.1350798,0.08406632,0.1928199,0.2166193,0.1605523,0.1692765,0.2983467,0.4743669
2/4/23 8:44,592,99.98912,99.99751,94.75526,99.82473,99.97623,100,99.98312,99.98789,99.93413,99.97176,99.90446,99.99273,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99718,100,99.99382,100,100,100,100,100,100,100,99.99426,100,100,12.60121,8.174852,100,100,100,100,100,99.99744,100,50.92616,75.2534,58.90485,2.901278,2.229635,0.6073809,12.43591,90.35349,100,100,100,100,99.9976,99.99747,99.46273,15.25029,75.09497,66.29355,0.8093688,1.253449,1.265912,0.5987933,0.3034514,2.024813,1.881197,2.528512,0.1155826,0.3514088,1.063787,0.5329436,0.1101364,0.3670646,0.2224923,0.1643083,0.2023977,0.2999344,0.2738472,0.2979028
2/4/23 12:44,596,99.99759,100,96.91705,99.8439,99.99218,99.9894,99.99712,100,99.98926,99.97017,99.98106,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12.62883,7.87321,100,100,100,99.98788,100,100,100,55.82721,77.22086,66.1555,3.126315,2.12305,0.7485214,14.19143,94.50201,100,100,100,100,100,99.99734,99.82771,15.1213,78.25019,70.80392,0.8704211,0.927188,1.025032,0.4719768,0.2583793,2.191768,1.789926,2.387422,0.09207346,0.3240241,0.9035763,0.6006542,0.1530232,0.08538093,0.1217118,0.1090438,0.1624474,0.3196876,0.3679182,0.3430603
2/4/23 16:44,600,99.99742,100,99.16409,99.89165,99.98917,99.9856,99.99774,100,99.99679,99.97384,99.96092,99.99742,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,12.52701,8.429321,100,100,100,99.994,100,100,100,59.13365,80.69925,70.05074,2.917156,1.438005,0.5679086,10.88874,97.08465,99.99033,100,100,100,100,99.99564,99.87484,16.94556,79.42596,73.59598,0.4815546,0.8514874,0.9035081,0.4031052,0.3270118,2.134762,1.794929,2.638409,0.1430357,0.2598476,0.8556361,0.5354021,0.143121,0.1093852,0.1447088,0.1151046,0.1264068,0.2513112,0.377018,0.2336067
2/4/23 20:44,604,99.99742,100,99.30551,99.90707,99.98306,99.9966,99.99315,100,100,99.99004,99.98862,100,100,100,100,100,100,100,99.99454,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99771,100,100,100,12.82807,7.145842,100,100,100,100,100,100,100,60.21912,81.52766,73.2392,3.265799,1.927686,0.8975326,14.36269,99.1395,100,100,100,100,100,100,99.89598,17.90531,80.40652,76.31687,0.7081102,0.5092636,0.9797209,0.8078152,0.4007491,2.060769,1.900353,2.958916,0.2018684,0.2752301,0.8894061,0.5514505,0.1316481,0.08261514,0.103939,0.1166753,0.1706936,0.3000198,0.2505429,0.2632109
2/5/23 0:44,608,100,100,99.6385,99.95757,99.98637,100,99.99683,100,100,99.96657,99.99553,99.99603,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99693,99.99725,100,100,100,13.71937,7.178058,99.9977,99.99734,100,100,99.99731,100,100,65.35494,85.96532,76.91067,3.058228,2.059266,0.8374707,14.01025,99.74628,100,100,100,100,100,99.99057,99.93475,18.80965,84.8956,80.53554,1.233849,0.4448822,0.9488875,0.5116026,0.3947395,1.886473,1.899465,2.683652,0.1498648,0.3717083,0.9094664,0.508871,0.1389382,0.1143876,0.1435649,0.1445039,0.1815518,0.2442431,0.3191413,0.3185096
2/5/23 4:44,612,100,100,99.73936,99.99148,100,99.99128,100,100,100,99.99457,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,14.62995,6.849118,100,100,100,99.99655,99.99561,99.99657,100,72.02085,89.76974,84.33415,3.310462,1.910989,0.7453459,10.71407,99.96988,100,100,100,100,100,100,99.97739,21.91707,91.19855,87.64989,0.6032322,0.8893036,0.8204491,0.3485406,0.3780765,2.029543,1.717555,3.12768,0.1099487,0.3105537,0.8911303,0.5050979,0.1172899,0.1230776,0.1133973,0.1409869,0.1734423,0.2601207,0.3020002,0.1759008
2/5/23 8:44,616,100,100,99.80423,100,100,99.99641,100,100,99.99704,99.99503,99.99776,99.99513,100,100,100,100,100,99.99667,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99585,100,100,100,99.9971,100,100,14.329,7.453614,100,100,100,99.99773,99.99738,100,99.9971,77.19403,95.10187,90.53307,3.455768,1.892448,0.6278341,14.88534,99.99258,100,100,100,100,100,100,99.95329,24.96674,95.0652,92.65337,0.6282097,1.247354,0.7561529,0.4740596,0.4016711,1.8743,1.812138,3.540585,0.1343456,0.3208827,0.9533947,0.4790619,0.1483112,0.1040585,0.1563012,0.09217589,0.1353188,0.2940614,0.2758618,0.2031148
2/5/23 12:44,620,100,100,99.89015,100,100,100,100,100,100,99.99266,100,100,100,100,100,100,100,99.99484,100,100,100,100,100,100,100,100,100,99.99467,100,100,100,100,100,100,100,100,100,100,14.74626,7.40347,100,100,100,99.99319,99.99632,99.97971,100,82.68868,97.47871,95.19085,3.029853,1.691741,0.9490753,12.8041,99.99776,100,100,100,100,100,100,100,27.68307,96.76874,96.5403,1.142851,0.8843525,1.103208,0.5516554,0.4164561,1.875973,1.981107,3.6561,0.1510599,0.3237168,0.8644626,0.5120295,0.1507867,0.07209831,0.1353529,0.1329286,0.1568646,0.3435895,0.3315361,0.24117
2/5/23 16:44,624,100,100,99.96902,100,99.99104,99.99377,100,100,100,99.9968,100,100,100,100,100,100,100,99.99731,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99763,100,100,100,100,100,100,13.87543,7.297534,100,100,100,99.98029,99.98884,99.97155,100,84.76933,98.87296,97.37344,3.097444,1.836296,0.7035859,12.44815,100,100,100,100,100,100,100,99.98948,30.53,98.04303,97.63635,0.9632628,1.14379,1.190792,0.3319629,0.3443919,1.879336,2.149684,3.594006,0.1872542,0.2354335,0.8990009,0.4993273,0.1463819,0.07262756,0.06805207,0.1486526,0.1440259,0.1862127,0.2710302,0.2954272
2/5/23 20:44,628,100,100,99.9341,100,99.99713,99.9889,100,100,100,100,100,100,100,100,100,100,99.99751,100,99.99599,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99763,100,100,100,100,12.6487,7.395532,100,100,100,99.98017,99.99107,99.94115,100,86.87724,99.38529,98.554,3.559007,1.920687,0.6914642,13.6798,100,100,100,100,100,100,100,99.98002,34.87086,98.36171,98.34971,0.4091319,1.038998,1.104181,0.339253,0.4296362,1.89996,2.105295,3.585094,0.1972246,0.323307,0.920376,0.5358801,0.1533476,0.04864033,0.05354021,0.09869768,0.1259971,0.2346823,0.2701595,0.2335555
2/6/23 0:44,632,100,100,99.98396,100,99.98458,99.99524,100,100,100,99.99607,100,100,100,100,100,99.99018,99.99686,99.99712,100,100,100,100,100,100,100,100,100,100,100,100,100,100,99.99136,100,100,100,100,100,10.5619,7.378817,100,100,100,99.96836,99.98304,99.99506,100,89.17853,99.45821,98.98545,3.08761,1.911024,0.8645651,14.52734,100,100,100,100,100,100,100,99.99388,41.15343,99.27454,99.09122,0.739951,0.9524899,1.208735,0.5523553,0.4944616,2.184119,2.036611,2.792132,0.1352846,0.3432139,0.8748429,0.433563,0.1493867,0.1009684,0.07206416,0.1252629,0.1646839,0.231319,0.3475333,0.2901176
