Date Time,Elapsed,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP Reporter-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP KO-ECR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP Reporter-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP KO-EXR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP Reporter-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP KO-EDR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP Reporter-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP KO-ETR,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP Reporter-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP KO-ETC,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP Reporter-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP KO-ETD,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP Reporter-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP KO-ETX,YAP Reporter-EA,YAP Reporter-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA,YAP Reporter-EA,YAP KO-EA,YAP KO-EA,YAP KO-EA
2/7/23 21:31,676,0.4335801,1.554032,30.97868,0.6848229,0.05459872,0.05383044,0,0.1978393,0.194032,0.1185021,0.6992494,0.7341632,0.036365,0.08148833,0.05292559,0.1117242,0,0.09395145,0.0342309,0.06504726,0.03011637,0.04360385,0.02076049,0,0.04942567,0.1259287,0.5638282,2.676361,0.1347383,0.148755,0.1476112,0.04128196,0.05227682,0.2629206,0.2388139,0.4205706,0.1322286,0.01396553,0.04853789,0,0,0,0,0.04065027,0,0,0,0.0183703,0.0756153,0.2534965,0.2305507,0.1612694,0.01918979,0.1199362,0,0.247982,100,100,100,0.1066024,0.3135585,0.160945,0.0530451,99.99719,0.3526551,0.09600019,0.3501967
2/8/23 1:31,680,0.4892715,1.762627,31.70245,0.7221782,0.05101344,0.03703084,0,0.1462283,0.174791,0.1087706,0.7428362,0.611393,0.03788448,0.0900418,0.06045468,0.05229389,0,0.09417341,0.02094829,0.04623306,0.01517769,0.01415333,0.0405649,0,0.05022809,0.09972206,0.6717281,2.737653,0.1135851,0.1318018,0.2089536,0.03966005,0.1430527,0.2406578,0.2260094,0.3554892,0.1339017,0.01388016,0.01678254,0,0,0,0,0.03414554,0,0,0,0.07858596,0.06117174,0.218429,0.1610304,0.2337604,0,0.0788762,0,0.2350238,100,100,100,0.06837644,0.3021027,0.2089366,0.0510988,99.99073,0.2287581,0.04097465,0.3744229
2/8/23 5:31,684,0.4845764,1.805548,32.34095,0.8528361,0.06880327,0.05854253,0,0.224063,0.03914786,0.1025049,0.8114176,0.654331,0.03686012,0.05550358,0.06543993,0.09670018,0,0.09222711,0.02024831,0.04957933,0,0.01452893,0.04382581,0,0.0432624,0.09709285,0.6549286,2.510534,0.1376748,0.09736601,0.2304994,0.04242583,0.07481287,0.2771252,0.2557501,0.3793228,0.1021464,0.04488431,0.01710692,0,0,0,0,0.03279679,0,0,0,0.04613063,0.05335241,0.2273922,0.191198,0.1893882,0.04570381,0.2749228,0,0.2780301,100,100,100,0.102761,0.3899933,0.1804592,0.03986492,99.99771,0.3991443,0.07153491,0.4460261
2/8/23 9:31,688,0.4644988,1.808245,33.31497,0.9073494,0.09325147,0.05495725,0,0.1373334,0.1161631,0.1102218,0.9191126,0.6574212,0.02817007,0.1021805,0.05214024,0.04640379,0,0.09400266,0,0.03313825,0.01570695,0.01384602,0.07785183,0.01475087,0.04590868,0.08601262,0.6714038,3.086979,0.1385968,0.1782226,0.1953296,0.03762839,0.1306238,0.2786447,0.3253729,0.4297899,0.1316311,0.0472745,0.01558744,0,0,0,0,0.03455529,0,0,0,0.04160634,0.06071077,0.2072635,0.1885517,0.2310117,0,0.09968791,0.01328262,0.262545,100,100,100,0.1031195,0.2838348,0.1643254,0.06948617,100,0.3136609,0.09816843,0.3519381
2/8/23 13:31,692,0.4554674,1.707362,35.03464,0.7383803,0.08649065,0.06578138,0,0.1538939,0.12528,0.112373,0.9754186,0.7058566,0.03691133,0.1025903,0.05567431,0.06149612,0,0.09441242,0,0.04898178,0.01509233,0.0141704,0.03865276,0,0.01353871,0.08153955,0.7124467,3.134527,0.0978099,0.1073194,0.2234484,0.05306217,0.1072682,0.2840397,0.3589891,0.3735522,0.1171875,0.02839202,0.01770446,0.01357285,0,0,0,0.06656673,0,0,0,0.0149216,0.03325776,0.1846079,0.1759178,0.2250533,0,0.1886712,0,0.2570476,100,100,100,0.09038325,0.2643377,0.1584182,0.05186708,100,0.4151415,0.07206417,0.4112318
2/8/23 17:31,696,0.4344508,1.652371,35.94889,0.7995008,0.08848817,0.01440942,0,0.1831737,0.1040073,0.1040585,0.8439241,0.7208465,0.06036931,0.08821501,0.05953275,0.04949396,0,0.09178322,0,0.06810328,0.0151094,0.04191365,0.02217753,0,0.0489647,0.06569602,0.7964618,3.042265,0.1068756,0.1255531,0.2091244,0.04249413,0.1083438,0.323051,0.3734156,0.4151415,0.1012074,0.03351385,0.01625328,0,0,0,0,0.04951103,0.03289923,0,0,0.02999686,0.05207195,0.189337,0.2085097,0.2286385,0.03476016,0.2436626,0,0.2467869,100,100,100,0.1075585,0.3278655,0.2089878,0.03855032,99.99336,0.3527576,0.07539335,0.5176806
2/8/23 21:31,700,0.4387531,1.556217,37.8006,0.7764354,0.05579381,0.04638672,0,0.111912,0.05538407,0.1091462,1.013627,0.633229,0.04022345,0.08806135,0.05570845,0.1053219,0,0.09197101,0,0.0528573,0,0.01476795,0.05849131,0,0.04261364,0.06591797,0.7211539,3.347543,0.1321603,0.09207345,0.2493478,0.0178069,0.09920986,0.3196876,0.3700694,0.430746,0.1188265,0.02897249,0.01589475,0,0,0,0,0.02986028,0.0158606,0,0,0.05277193,0.030031,0.2032172,0.2623231,0.2233289,0.04751352,0.1817396,0,0.2665913,100,100,100,0.1033927,0.3816106,0.1922735,0.03634793,99.98755,0.4475115,0.07593969,0.4777644
2/9/23 1:31,704,0.4491504,1.535081,39.02105,0.8629944,0.07049346,0.03088464,0,0.175252,0.08048104,0.111451,0.922954,0.741146,0.04517455,0.05369386,0.07428362,0.05850838,0,0.092671,0,0.04867447,0.03038953,0.01461429,0.0194971,0,0.05995957,0.07957618,0.5460043,3.870158,0.1258434,0.1107169,0.1722813,0.05729622,0.1180241,0.3183389,0.3486089,0.355916,0.1187923,0.01418747,0.01731179,0,0,0,0,0.06269121,0.01623621,0,0.01534842,0.04297216,0.03033831,0.1985051,0.1628401,0.224763,0.04823057,0.1866395,0,0.2646792,100,100,100,0.1043829,0.4085514,0.1667839,0.03680889,99.99771,0.3866641,0.06316925,0.3999638
2/9/23 5:31,708,0.4557917,1.462761,39.24364,0.7245171,0.07006665,0.02910908,0,0.1473209,0.05601576,0.1117413,1.017247,0.7034323,0.03756009,0.09094664,0.05601575,0.08433949,0,0.09174906,0,0.0629473,0.01601426,0.01579231,0.02729936,0.0137948,0.05884984,0.08801013,0.740685,3.904167,0.1191338,0.1347895,0.2515844,0.01809714,0.1249215,0.2967589,0.3671158,0.5264901,0.1359334,0.04580624,0.01806299,0,0,0,0,0.04693305,0.01690204,0,0,0.05523042,0.03219924,0.1590158,0.1457673,0.2379603,0.05669867,0.1951076,0,0.2709107,100,100,100,0.1232313,0.3952517,0.1908565,0.03716742,99.99375,0.3952858,0.05787669,0.3758912
2/9/23 9:31,712,0.376779,1.520125,40.48039,0.8142858,0.06847887,0.01546793,0,0.2620158,0.1154973,0.1394162,0.9986035,0.6448556,0.03573331,0.0951807,0.05861082,0.1007293,0,0.09997814,0,0.04889642,0.03107244,0.01584353,0.01603133,0,0.01353871,0.08806135,0.7810621,3.885882,0.1281994,0.156728,0.2194363,0.03708206,0.1054756,0.325407,0.2901517,0.5423336,0.1505477,0.03940395,0.01693619,0,0,0,0.01335091,0.03086757,0.01702155,0,0,0.07568359,0.01720935,0.1915394,0.206222,0.2008441,0.05357435,0.2492795,0,0.2767496,100,100,100,0.1183997,0.4794375,0.1709838,0.03417969,99.98989,0.4209291,0.07068127,0.4404945
